pdf_url,status,reason,source_file
https://cdnbbsr.s3waas.gov.in/s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/02/2023021036-2.pdf,Exception,"HTTPSConnectionPool(host='cdnbbsr.s3waas.gov.in', port=443): Max retries exceeded with url: /s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/02/2023021036-2.pdf (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001605EB8BE50>: Failed to resolve 'cdnbbsr.s3waas.gov.in' ([Errno 11001] getaddrinfo failed)""))",merged_links_legislative.csv
https://cdnbbsr.s3waas.gov.in/s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/01/2023011972-2.pdf,Exception,"HTTPSConnectionPool(host='cdnbbsr.s3waas.gov.in', port=443): Max retries exceeded with url: /s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/01/2023011972-2.pdf (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001605EB9FDD0>: Failed to resolve 'cdnbbsr.s3waas.gov.in' ([Errno 11001] getaddrinfo failed)""))",merged_links_legislative.csv
https://cdnbbsr.s3waas.gov.in/s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/06/2023060938.pdf,Exception,"HTTPSConnectionPool(host='cdnbbsr.s3waas.gov.in', port=443): Max retries exceeded with url: /s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/06/2023060938.pdf (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001605EB8B910>: Failed to resolve 'cdnbbsr.s3waas.gov.in' ([Errno 11001] getaddrinfo failed)""))",merged_links_legislative.csv
https://cdnbbsr.s3waas.gov.in/s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/02/2023021720-4.pdf,Exception,"HTTPSConnectionPool(host='cdnbbsr.s3waas.gov.in', port=443): Max retries exceeded with url: /s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/02/2023021720-4.pdf (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001605EB8E210>: Failed to resolve 'cdnbbsr.s3waas.gov.in' ([Errno 11001] getaddrinfo failed)""))",merged_links_legislative.csv
https://cdnbbsr.s3waas.gov.in/s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/01/2023011075-2.pdf,Exception,"HTTPSConnectionPool(host='cdnbbsr.s3waas.gov.in', port=443): Max retries exceeded with url: /s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/01/2023011075-2.pdf (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001605EB9EE50>: Failed to resolve 'cdnbbsr.s3waas.gov.in' ([Errno 11001] getaddrinfo failed)""))",merged_links_legislative.csv
https://cdnbbsr.s3waas.gov.in/s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/02/2023021747-2.pdf,Exception,"HTTPSConnectionPool(host='cdnbbsr.s3waas.gov.in', port=443): Max retries exceeded with url: /s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/02/2023021747-2.pdf (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001605EB9C950>: Failed to resolve 'cdnbbsr.s3waas.gov.in' ([Errno 11001] getaddrinfo failed)""))",merged_links_legislative.csv
https://cdnbbsr.s3waas.gov.in/s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/01/2023010917.pdf,Exception,"HTTPSConnectionPool(host='cdnbbsr.s3waas.gov.in', port=443): Max retries exceeded with url: /s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/01/2023010917.pdf (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001605EB48510>: Failed to resolve 'cdnbbsr.s3waas.gov.in' ([Errno 11001] getaddrinfo failed)""))",merged_links_legislative.csv
https://cdnbbsr.s3waas.gov.in/s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/02/2023022093-2.pdf,Exception,"HTTPSConnectionPool(host='cdnbbsr.s3waas.gov.in', port=443): Max retries exceeded with url: /s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/02/2023022093-2.pdf (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001605EB3F250>: Failed to resolve 'cdnbbsr.s3waas.gov.in' ([Errno 11001] getaddrinfo failed)""))",merged_links_legislative.csv
https://cdnbbsr.s3waas.gov.in/s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/02/2023021081.pdf,Exception,"HTTPSConnectionPool(host='cdnbbsr.s3waas.gov.in', port=443): Max retries exceeded with url: /s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/02/2023021081.pdf (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001605EBC8F50>: Failed to resolve 'cdnbbsr.s3waas.gov.in' ([Errno 11001] getaddrinfo failed)""))",merged_links_legislative.csv
https://cdnbbsr.s3waas.gov.in/s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/03/2023030218-1.pdf,Exception,"HTTPSConnectionPool(host='cdnbbsr.s3waas.gov.in', port=443): Max retries exceeded with url: /s380537a945c7aaa788ccfcdf1b99b5d8f/uploads/2023/03/2023030218-1.pdf (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001605EBC8C90>: Failed to resolve 'cdnbbsr.s3waas.gov.in' ([Errno 11001] getaddrinfo failed)""))",merged_links_legislative.csv
